"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher"
"s5688",762,1803.19565217391,195.266929112197,1322.34642881556,20.1838914168297,3.65209807705819,0.946164046585845,18.5749473461924,95.8696009697441
"s5686",808,21311,2885.28167224403,991.564382447686,15.7517616572926,3.69727977947062,0.937725593787868,16.0579612207556,102.528624688339
"s5681",718,16828,2408.35204316607,878.499127359922,14.8884679452703,3.73427623894455,0.938416468343121,16.2381073818832,89.5702141157864
"s5768",632,780.681318681319,30.4648502434654,795.980345705964,14.6758555507999,2.34467446777459,0.659297049738863,2.93510813227045,77.4323385284411
"s5710",580,824.943661971831,48.6654280727338,800.151135124215,15.1681350816454,2.94901103997877,0.895715592049647,9.58916121455154,70.2245100489681
"s5685",693,880.80487804878,37.6678912450681,874.300698682488,15.1537440059816,3.82025485217125,0.959520626269733,24.7039395091305,86.012758151482
"s5644",626,769.795180722892,30.446306539243,784.44997932471,14.2677470761712,3.59141050189652,0.94118467380677,17.0023710608123,76.5993788797491
"s5693",900,1404.23931623932,74.9925779834274,1430.54127115101,21.4058074980033,3.54765987645259,0.939218592996312,16.4523996612866,116.00360234755
"s5752",249,355.241379310345,32.5702281038597,350.145507215739,10.0062288539097,0.964325512790302,0.314537105860918,1.45886817295335,27.0238272152144
"s5677",937,21440,2885.30244363042,1092.83883333542,16.3119115282419,3.60063957417811,0.898708881588288,9.87253389715135,121.514744647483
"s5661",1005,26430,3390.11878780403,1179.87949964436,16.9776732160677,3.82835435708452,0.946932201502244,18.8438191955952,131.708484698859
"s5755",741,892.964285714286,29.2973603836447,949.056870341403,16.0591707142785,3.59734570238871,0.930755050115504,14.441486370747,92.8589368072441
"s5680",724,15259,2229.69482945658,878.585157926407,14.7028193317163,3.78738840465899,0.950207139488735,20.0832004775817,90.4269318433191
"s5695",852,984.647058823529,27.0667679863366,981.010346134237,15.5394931252134,3.82118599383793,0.955304952971274,22.3738437808844,108.94279758159
"s5711",808,1663.20408163265,159.997486737103,1216.56841650416,18.6361601273714,2.93819032705461,0.818453300596117,5.50822462365632,102.52181578327
"s5726",554,884.559322033898,66.1045955248602,858.230453037706,16.0409178480714,2.20554918944241,0.662064172452007,2.95914170230436,66.6558632376361
"s5659",839,1030.95454545455,35.2538267000904,1047.070686671,16.7021107154865,3.96819759584447,0.9662674352291,29.6449441894398,107.04473872962
"s5662",918,1106.89051094891,32.8045610557908,1130.71268926542,17.0075861797338,3.63301405422671,0.940001716461969,16.6671434752984,118.679210798546
"s5751",663,805.289719626168,28.1987843397638,843.655071068651,15.3429167101675,2.6377149277908,0.754231751567443,4.06887385322444,81.7772755004579
"s5697",910,15788,2269.03620428333,1023.15086919117,15.6881307465796,4.04019945768771,0.958205421273241,23.9265481424688,117.495129887984
"s5762",655,15020,2210.11444700078,808.423970526042,14.2370186732172,3.87515493453962,0.963071888941405,27.0796412633524,80.6564852343485
"s5712",657,657,0,657,12.7366487830285,3.91727638495141,0.96128789802464,25.8317153802832,80.9326723322932
"s5700",964,1446.09677419355,89.3329188146085,1217.87344901713,17.7270369437905,4.01789626352294,0.954508376657379,21.9820689287891,125.543904710527
"s5666",732,17937,2529.98611376138,896.606341321531,14.4975888270869,3.80890569284413,0.956402692370421,22.9371962254279,91.5684483402811
"s5738",589,828.718309859155,47.8215659434473,820.438806924292,15.3850782163281,3.35647906350791,0.930180297991953,14.3226048126751,71.461622351354
"s5658",621,692.950819672131,16.4594510472361,747.495229289941,13.9764520930117,3.40620117575461,0.926619842494112,13.6276622180834,75.897824536573
"s5696",879,1122.98130841121,42.8886253456815,1109.27755229217,17.1254766703851,3.75387003216577,0.950428614460354,20.1729281744652,112.911504519699
"s5772",484,546.533980582524,15.4452692260142,597.829999659104,12.6824268131802,1.64418306983334,0.472395805497036,1.89536021589454,57.1760637942708
"s5715",667,667,0,667,12.8028529429288,3.81187861405257,0.95463028305242,22.0411337623156,82.3388206773766
"s5691",752,823.785714285714,16.3152266639205,852.743308343994,14.4154639705756,3.4578899228509,0.928385678761991,13.9636874679928,94.4324323799101
"s5770",537,997.1,92.5527722615166,903.433358637304,16.7794723115119,1.5846568901137,0.453601907897345,1.83016744467718,64.3348133928391
"s5757",601,601,0,601,12.2527459654497,3.91540257832559,0.962858380200568,26.9239738439007,73.1248534942935
"s5730",1101,1557.99337748344,63.8949786361264,1551.76713035468,20.9521849332204,3.2483415849695,0.878958299080034,8.2616155622368,146.278734091419
"s5736",529,681.053571428571,35.6219750215634,661.842347467293,12.9778593415063,3.39766610423921,0.9356466925195,15.5392168507115,63.2497531227782
"s5660",782,782,0,782,13.8481442707767,3.80400030550475,0.951610946002295,20.6658307485701,98.7539802788287
"s5706",932,19653,2695.27345982333,1073.53613604927,16.1332100528324,3.678522058658,0.919180291144155,12.3732195297024,120.770089098299
"s5668",684,15735,2288.72865348539,841.633986433504,14.4781228340428,3.74003170393913,0.94825214358981,19.324471956351,84.7422223683478
"s5761",527,527,0,527,11.2654700718292,3.62035345893387,0.94862855621855,19.4660676514038,62.9757482450084
"s5652",662,834.971014492754,37.1133888762414,835.239351603498,14.8504536526693,3.80392553254999,0.949752946920528,19.9016646492358,81.6410862275264
"s5719",603,603,0,603,12.2496150140879,3.81420433428862,0.957511929052928,23.5360179389106,73.398707624573
"s5763",676,814.082568807339,27.4272069380394,872.304231758228,15.5369302567227,3.68938291337306,0.953276688473887,21.4025925675477,83.6130072168767
"s5727",876,1289.82352941176,60.8976251928476,1438.57610297492,22.6521554136735,2.73350094221417,0.754248884939642,4.06915752856053,112.465559795069
"s5687",709,1390.85714285714,131.09005123649,1107.36153188244,17.7200226051292,3.54999771267581,0.937283983155676,15.9448901623047,88.2842376386718
"s5756",719,784,15.066730011114,815.914945192477,14.0369340862049,3.39856351878796,0.909700301590349,11.0742341072219,89.7062979625436
"s5753",629,682.962962962963,14.6532740340933,690.529912991174,12.9399573154552,3.51942740017035,0.940528514638475,16.8147809647101,77.0175542553619
"s5703",628,811.095890410959,38.1930384491694,797.25696985147,14.3755908581518,3.40851219620374,0.931557071240231,14.6107131608868,76.8830697419489
"s5664",730,1597.9,175.169372133386,1159.61068832028,18.9262737375287,3.71180669140238,0.949396486298973,19.7614735986151,91.2821834669512
"s5698",880,1115.51401869159,41.7076261674077,1098.60132897245,16.8475028506336,3.53393363869166,0.928357905131245,13.9582741380183,113.060978415927
"s5665",764,937.04347826087,32.1411014951248,978.499945031766,16.3369405228704,3.48937845444069,0.925254182285954,13.3786749624667,96.1614171290882
"s5741",698,1092.55844155844,70.152438349715,1049.40288642248,17.9309020801654,3.42697494363709,0.931583770802511,14.6164150192115,86.7201788384117
"s5728",801,919.684210526316,24.1809962719455,947.170289028324,15.622050152087,2.72857749371635,0.741844316441254,3.87363154750161,101.510614815097
"s5672",718,17923,2529.98353855881,894.952353997166,14.9386116228002,3.35006653007748,0.884896535329702,8.68783579073311,89.5711551510119
"s5771",523,7309,1260.28954220673,624.00183873177,12.487709638471,2.59699338128782,0.72593726175748,3.64879956470073,62.432998957213
"s5674",642,642,0,642,12.5203883570196,3.90790364240085,0.960385750736693,25.2434419078154,78.8329410966781
"s5647",708,708,0,708,13.1541813076948,3.80359576745152,0.949701131641328,19.8811629889797,88.141938881484
"s5684",732,1551.02222222222,159.044600591313,1136.20579130803,18.7123772772767,3.54503860560816,0.939411460852876,16.5047715966836,91.5647338244863
"s5663",620,620,0,620,12.4185085593524,3.27174502712027,0.897265707260143,9.73384809814377,75.7603991669895
"s5699",972,1101.12295081967,25.3268560458018,1116.11265889396,16.7927319670406,3.93037934198486,0.952103690231417,20.8784352037063,126.736371845612
"s5775",457,457,0,457,10.6271606118278,3.60207449518332,0.934226832548003,15.203768325888,53.5750448237438
"s5721",669,1094.03846153846,74.3184110712014,1110.77730243319,19.1119228324241,2.23587688395572,0.649859055401878,2.85599275214089,82.6229404320416
"s5759",634,6629,1148.65178714825,703.125275901698,13.0417913800007,3.79363934724942,0.952765949237072,21.1711674914161,77.7143308534266
"s5708",997,1173.48201438849,31.0268782482742,1173.80399076042,16.9334463555333,3.76622847526986,0.939194854517352,16.4459766038281,130.492432177971
"s5764",644,733.65625,19.102304557108,810.641472661408,15.1979975251475,3.6075717486758,0.944211308696175,17.9247796754005,79.1105533507145
"s5682",720,850.128205128205,25.7466933970762,914.577847139816,15.7174714876089,3.81892284684101,0.954471201387959,21.964120084107,89.8579223023179
"s5767",477,569.62962962963,21.8762154360357,608.654698798333,13.2495298259835,1.78198310913633,0.534645323373699,2.14889857183716,56.2414399127844
"s6944",721,872.223300970874,29.8467446468029,907.991397090098,15.4977921912151,3.88686784110912,0.960863731414281,25.5517461458987,90.0013352012341
"s6947",736,915,35.3136124506339,902.935666817784,15.1319803611517,2.95838565925806,0.827257589616125,5.78896634461542,92.1372875672261
"s6937",895,1069.24087591241,30.8429778280064,1108.35756932851,16.9239696637469,3.60381073926771,0.938130111762498,16.1629514532379,115.272020404932
"s6956",547,547,0,547,11.6430770479467,3.7099735801874,0.951648203109563,20.6817546463881,65.6963831136823
"s6932",1102,1237.4375,25.1871078100389,1241.617003001,17.0842585001967,4.18918409230498,0.963421197545909,27.3382378019367,146.454266041041
"s6920",773,966.611111111111,35.6719059967534,998.49101463326,16.5327173589155,3.59455979734665,0.944472860839966,18.0092116238497,97.4514580575282
"s6929",661,15026,2210.11570282468,826.518361302003,14.5069741345156,3.77695861319235,0.953765906820789,21.6290605316692,81.5005631452181
"s6931",769,22924,3057.77722308391,978.957909563171,15.7579203595871,3.58602424717763,0.930765711299109,14.4437101725742,96.8853665976171
"s6938",987,1114.3768115942,24.3136187459196,1145.87518482756,16.94435705961,4.12533038142602,0.966112095805253,29.509054152573,128.997609826801
"s6949",188,352.25,56.9508689889941,321.838340016234,10.0554813755168,0.701480522219313,0.215411997838152,1.27455428485346,19.7299663428847
"s6962",279,460.137931034483,50.5977319672574,443.563671535565,12.0793895903973,0.988334101739244,0.296216560143034,1.42089163138484,30.7054852023934
"s6961",667,778.409090909091,22.2500645386463,854.580186199854,15.3824129411426,3.55295271175026,0.943353853863937,17.6534516151904,82.3413840789789
"s6936",962,1366.33823529412,74.618348176023,1185.41299996621,17.2448210806334,3.8077857905596,0.942547394862376,17.4056511032802,125.24299484251
"s6934",803,18008,2529.99911203262,960.034649496558,15.3371563752068,3.69987736990315,0.924045735626484,13.1658177226542,101.801772663419
"s6963",631,16562,2388.25816139726,811.729156567018,14.4258527564632,3.68205795067362,0.953754503861659,21.6237273573313,77.298143248135
"s6950",897,1250.16541353383,53.9842373498764,1330.43187580795,20.2035583024489,3.40854778323903,0.906046001877777,10.6435066094698,115.567415421363
"s6952",942,1013.79130434783,16.6517923550087,1022.78378988068,15.698989218836,4.10474130113156,0.961161857034228,25.7478840036535,122.251615136914
"s6933",985,1121.82727272727,27.1725773607894,1122.05308485454,16.7464008175163,4.07635937655521,0.955110962433032,22.2771539378215,128.695993168644
"s6921",735,876.024590163934,27.0686642699748,930.941358636319,15.2228985792457,3.64857955349194,0.936238052464143,15.6833352594452,91.9985266174142
"s6951",654,788.166666666667,27.7441180170841,817.109597081378,14.4766541934925,2.88565530606902,0.794465970127998,4.86537436463811,80.5129229766124
"s6960",574,574,0,574,11.9605186747332,3.81252989893773,0.959131282013614,24.4685923432467,69.3945619405466
"s6925",733,932.010204081633,37.4590254558496,961.676099092064,16.1882924744116,3.72827325814965,0.948829406128691,19.5424739942426,91.707860143465
"s6943",735,881.454545454545,28.6177650473378,918.722197656931,15.5242636016312,3.87029264199819,0.962694896444771,26.8059837582153,91.9958587712347
"s6953",495,620.849056603774,31.1435072216404,607.049672907275,12.4392716260263,3.28338314437038,0.925248949958617,13.3777384992771,58.6551531798365
"s6942",992,1119.85405405405,22.738904653209,1173.35806859518,17.1303868236882,3.68844767621649,0.943530788140674,17.7087649548071,129.748537658085
"s6939",1058,1802.28915662651,116.838010614987,1462.3217194614,20.0073312040081,3.10022136929574,0.86821895732416,7.58834487643141,139.73340502776
"s6928",742,901.725274725275,32.206850480928,902.336279890999,15.2538555898285,3.72367067560695,0.94132235647912,17.0422658443017,93.0006430909037
"s6927",719,812.801369863014,19.156083401988,886.164079610795,15.3232035380263,3.5671444768056,0.940792014645588,16.8896136900136,89.7093601994356
"s6940",980,1096.68341708543,20.9298756029586,1167.10515313766,17.1007158858471,3.84580408980927,0.9532845500751,21.4061943448603,127.93557194147
"s6957",402,513.428571428571,28.9342674016953,510.513427889902,11.649884388589,1.48846476461625,0.440984675642758,1.78885972607245,46.3419450668622
"s6919",737,1488.41818181818,136.747922351663,1199.12774401903,19.2319932964571,3.54711168521921,0.939649774148477,16.5699462742734,92.28010502438
"s6946",628,628,0,628,12.3143539051755,3.63059542955388,0.938861170924123,16.3562177279996,76.8730301903178
"s6924",634,1289.88372093023,132.995313626906,1005.839030135,17.2920733831544,3.32084212945357,0.91865138484071,12.2927722622184,77.7132906423104
"s6958",524,524,0,524,11.4086983020222,3.6627107392489,0.952815132887527,21.1932354840871,62.5687590787574
"s6935",924,1479.38461538462,81.2183436595809,1518.16231822428,22.9868695471353,3.41774329893367,0.922375374521195,12.8825098199417,119.56709471392
"s6930",775,939.280373831776,31.4869818235534,955.656025719377,15.5775257482907,3.98863512477254,0.966845866510703,30.1621515857996,97.7482800224333
"s6965",536,651.961538461538,26.221215272115,675.581388413763,12.8946057317467,2.36773749352936,0.682305900590115,3.14768200560695,64.199080791907
"s6959",715,1117.93269230769,64.7775578038135,1175.27561499034,20.6992613976652,1.64463686211397,0.482768818180729,1.93337145004033,89.1375509856982
"s6923",1049,2064.3125,168.299328995268,1493.68110437037,20.1992111161534,3.63592631808091,0.933271353067621,14.9860673934146,138.358573003158
"s6922",752,934.727272727273,33.9306455454306,981.028565665247,16.2544497025954,3.58429342171306,0.922611960476721,12.9218934367653,94.4369306851814
"s6926",757,1055.3875,55.0551541942618,992.795816171881,16.1553695279996,3.67884400843942,0.945671727168046,18.4066223325959,95.1489651449407
"s5532",625,625,0,625,12.4915331324862,3.92784222910134,0.961906669677117,26.2513146402241,76.4605677920723
"s5539",309,599.4,79.6212701889126,499.19324018572,11.9584273941568,0.654018037071302,0.180310618025994,1.21997432441026,34.4421388953992
"s5536",705,843.428571428571,29.4637167802934,848.512258490636,14.6474428396489,3.81951272204889,0.952400354101244,21.0085596461575,87.7207520973648
"s5581",662,863.452054794521,41.2197227725629,837.528144921697,14.1757927857745,3.78036672565969,0.955553641916487,22.4990312619326,81.640451304182
"s5554",952,1061.14173228346,22.1185985528165,1084.59009120044,16.5011230041422,4.11116613064089,0.96143078613886,25.9274146369764,123.751623352169
"s5559",1020,1211.0306122449,36.2757289123941,1170.91134138358,17.091423136834,4.07553829505394,0.957282170540948,23.4094290993546,133.975230826795
"s5541",852,1394.09090909091,96.5891694538369,1184.66331698315,18.0836543171309,3.56482205232631,0.925800661682318,13.4772091324929,108.945798977342
"s5564",757,914.844036697248,30.3812082152514,926.118515238392,15.5066154977087,3.58296692028954,0.942929907287587,17.5223125190839,95.1479068786253
"s5558",973,1555.85714285714,108.949052391952,1249.71688908953,18.1578678215721,3.93501107261067,0.946437530851531,18.6697890500177,126.890587919344
"s5525",495,636.566037735849,34.1998607728182,624.621732490467,12.8203046971151,2.37695555788195,0.693302374872529,3.26054040876376,58.6567229419959
"s5608",429,657.487179487179,55.7031472173832,601.717775953303,13.0055834735041,1.62031577942195,0.480905163975673,1.92643026014062,49.8767383550868
"s5529",661,661,0,661,12.5675181060719,3.84420593351198,0.955997919838989,22.7261983147349,81.4949574274471
"s5579",488,848.566037735849,73.7158011021616,800.54901382009,16.0646091573325,1.33745245754598,0.405337513054397,1.68162616938619,57.7141756174751
"s5519",688,688,0,688,12.9811468837928,3.93500999320762,0.962481295662945,26.6533724356886,85.3053513243165
"s5533",643,14504,2151.7597837517,815.673365374573,13.9050026248185,3.93401873468571,0.965155506821854,28.6989394532843,78.973504736613
"s5540",759,1098.13402061856,57.5295254005605,1119.2415367229,18.2754610411174,3.50330432765166,0.93261482414887,14.8400592173158,95.4363846498535
"s5546",815,22970,3057.78430156256,1009.83727492585,15.9101205837458,3.80399120749215,0.951965631509417,20.8184271267363,103.543523790085
"s5522",960,34630,4184.39303924043,1205.34824383602,17.6122245886407,4.01041627103284,0.963239134638663,27.2028416679151,124.94447339176
"s5517",703,17174,2448.67080090797,878.417007651153,14.9636857005745,3.80628835792503,0.95527722597395,22.3599725593393,87.4349206354388
"s5535",570,681.233333333333,24.4577862509952,717.338170714602,13.8883225975514,2.27825474992668,0.678003392527631,3.10562278233261,68.8485217786245
"s5589",553,747.465753424658,40.0724457529146,739.908492381017,14.5915553587994,2.78917180463161,0.863856153003633,7.34517219883382,66.5189123985762
"s5553",776,882.206666666667,20.8418893209616,943.343919283045,15.5238510693159,3.81207431780302,0.954619101528498,22.0357029869732,97.884235301392
"s5518",696,696,0,696,13.1161368541584,3.57068470036744,0.931621000552323,14.624373098135,86.4405897326403
"s5514",793,984.428571428571,35.6370378141473,977.770358376469,15.9521636767777,3.60078865736881,0.935054847272984,15.3976079508705,100.34387168834
"s5611",582,582,0,582,11.9936982307735,3.69837109199527,0.941144730084177,16.990831941307,70.4965407484207
"s5548",922,16498,2348.32943611348,1037.3775215852,15.4855817864528,4.09021968406296,0.96037050776435,25.2337323439236,119.281063423102
"s5599",549,549,0,549,11.6915425662063,3.67584975983848,0.952030953055601,20.8467764881612,65.9692119851561
"s5600",549,549,0,549,11.7011979210201,3.86705379992143,0.958474628281309,24.0816628150708,65.9716691406371
"s5531",631,11806,1831.11777757416,769.002904339244,13.87098242711,3.82703014350332,0.955422453750734,22.4328184061156,77.2972681757466
"s5563",755,1683.93617021277,174.924876903973,1229.689291725,19.4486114327404,3.416304606001,0.921970290642306,12.8156314848736,94.8604139154944
"s5500",572,572,0,572,11.8783902043229,2.96775056976639,0.808921021291223,5.23343806188173,69.1200221179317
"s5587",561,561,0,561,11.8411951991053,3.90295463712648,0.963032297875986,27.050639951743,67.6128507181505
"s5584",658,1169.47887323944,89.634271755619,1117.51336590277,19.6432057907319,2.95753395402724,0.880430699703705,8.36335077249745,81.07799608002
"s5509",742,21245,2885.27094742122,939.518400119984,15.2590633476249,3.81272149451173,0.953247435461749,21.3892009962755,93.0020184439624
"s5602",511,772.780821917808,50.9252610373103,810.536529621493,15.8802937590207,1.39777421212703,0.401286164714636,1.67024702130588,60.8087395019413
"s5590",710,840.9,27.6972681939948,836.067220203299,14.4263370844861,3.71978128261813,0.954320286285482,21.8915557625786,88.4274962540053
"s5526",741,926.212121212121,35.3073241191811,949.820167050228,16.2324911544724,3.92775679529389,0.964929836459323,28.5142668023242,92.8548675057642
"s5575",454,677.888888888889,49.2799141806502,660.822680323264,13.7216524024319,2.7869928759292,0.889727856129443,9.06847336870362,53.1794057009548
"s5568",853,1009.40909090909,30.0953711060246,1011.90324750295,15.7733344291993,3.83100875378075,0.94688079968652,18.8255846115634,109.093543776021
"s5513",693,895.8,41.9663107534667,860.847093757927,14.5602694358495,3.9092908872862,0.960601243310145,25.3815116012913,86.0178335940647
"s5542",995,1132.8407079646,27.1351127151068,1140.96897690752,16.9477331988193,4.14410625132985,0.958292252621091,23.9763608164963,130.202219694632
"s5604",587,893.383561643836,57.9153530694971,878.55802910197,16.3338640310392,1.72393721024443,0.53044768748159,2.12968815899675,71.1876824887638
"s5551",912,1010.61413043478,18.8655928963071,1076.63470395376,16.4825731504451,3.81567357240161,0.952578120532936,21.0873126758826,117.788914788795
"s5616",775,775,0,775,13.2754442243881,3.96171164640687,0.967621098733647,30.8843092535433,97.7434969043693
"s5580",640,640,0,640,12.5688106040309,3.59408411398021,0.935644287901571,15.538636235903,78.5507103586462
"s5547",766,1097.24742268041,56.4405574851597,1080.68086632287,17.6457416096484,3.37111537502899,0.934895251608315,15.3598627550755,96.4472915441646
"s5494",627,9538,1545.52308976273,729.205250437317,13.0377021479156,3.38734374512225,0.891240306506132,9.19458273442435,76.7378285061143
"s5544",551,818.049180327869,54.7881381793357,801.321030192458,15.2569028039441,2.93236077311818,0.882947537874459,8.54317783531525,66.2467974464508
"s5552",656,855.405063291139,39.9365942047809,864.18407683054,15.3744430690619,3.51894152752721,0.940917367026396,16.9254474567301,80.8012465368516
"s5598",881,1063.60869565217,31.9054338456515,1113.52835450817,17.4541375577829,3.88505903912873,0.962587158681521,26.7287905638455,113.205876553752
"s5537",401,590.023255813953,46.1078210970312,556.953369590351,12.380334812544,1.37476542925321,0.442532990821431,1.79382812531545,46.2110957490159
"s5538",724,874.663043478261,30.6868562524535,884.790403531121,15.0879638614905,3.62706636580063,0.937789747792307,16.0745209111423,90.4230795806922
"s5592",622,950.513513513514,61.0686050219829,945.505884827464,17.4054882985236,2.22797373325348,0.646190593770494,2.82638048167472,76.0406238553685
"s5574",277,360.27027027027,24.9234720298951,366.482104781004,10.0038123571096,1.44846895241788,0.564256915712427,2.29493028359812,30.4584621468204
"s5605",566,566,0,566,11.8593792554707,3.57538841623034,0.932097976500906,14.7271016159533,68.2966954782034
"s5511",651,13531,2036.63108989501,798.841606662061,14.2108924356402,3.59961702091246,0.929894900418358,14.2642975470768,80.0941266992424
"s5593",542,905.75,74.7487434527601,837.200304880358,15.8794140092882,1.99439241721192,0.593119529560739,2.45772425233488,65.0161740359575
"s5510",804,975.794871794872,31.8144385516806,1001.10130251481,16.4478970844525,3.65338958447588,0.943453352453139,17.6845143502324,101.939270810919
"s5560",902,1012.81632653061,21.6028256005927,1033.51309650629,15.8185891591883,3.82490581339946,0.95267881005193,21.1321820329833,116.3069863376
"s5588",673,673,0,673,12.846678446296,3.15203255949084,0.857077390471545,6.9967936024909,83.1864549434842
"s5576",766,937,32.6448781794685,955.137003534474,15.6600800808203,3.76577343306175,0.950204950572573,20.0823176500194,96.4485715482208
"s5583",572,888.5,60.2918032940731,895.680282970114,17.0951298812541,1.85070882461987,0.547918479963621,2.21199043906844,69.1203721817495
"s5586",501,632.35593220339,31.231893530253,627.602153501966,12.8174155689916,2.51381377182701,0.755522379104023,4.09035394051666,59.4646593932762
"s5618",454,679.019607843137,50.3947346146712,664.941260777808,13.8736288363787,1.2655572627967,0.354813931175584,1.54994047193562,53.1787555041355
"s5549",937,1609.80327868852,119.594122256798,1273.06355397374,18.4538611643276,3.80013364230448,0.950773575646797,20.3142928445286,121.509807303545
"s5601",546,723.794117647059,38.0995007601122,724.465417588108,14.2255848388698,1.77918477986919,0.498957947073988,1.9958404572234,65.5618887350722
"s5543",806,20507,2800.29112949151,980.615106217871,15.7100372704082,3.84429020928425,0.955856818161487,22.6535550531506,102.230973286194
"s5521",698,854.141304347826,31.5484222726742,885.8102417123,15.6676794716691,3.73187314494304,0.954160807608743,21.8153930694193,86.7215384909939
"s5555",901,1579.6,99.5410050344885,1544.77806170198,22.5809970671346,3.42380391646259,0.931523963039141,14.603648873132,116.164362500976
"s5516",620,620,0,620,12.3238557016398,3.78836932196396,0.952787691578499,21.1809172953847,75.759583150336
"s5569",831,831,0,831,14.3841904122089,3.98482024816492,0.953494120153686,21.5026573694479,105.871112431855
"s5496",976,1167.88372093023,33.7417117832807,1185.82616864778,17.484578959188,3.64053409330302,0.920281680221703,12.5441680504691,127.34375246475
"s5603",584,1277.27027027027,147.777892386554,936.738082622582,16.4808226815701,1.88199065205887,0.539686261623353,2.1724313585048,70.774083394135
"s5507",717,853.5,27.5237571796675,879.491066505384,15.1483201114445,3.77829576038399,0.954250121717239,21.8579816501243,89.4230588722843
"s5609",564,709.66265060241,30.7532624437591,729.414939504132,13.688105806382,2.40936187025297,0.703432994005272,3.37191926204285,68.0250498854925
"s5557",825,1135.04237288136,50.4167968447595,1166.47166023602,18.9991952485857,3.48069739446321,0.940843612935625,16.9043454075683,104.991048358406
"s5503",729,812.804054054054,17.6031311719117,877.541871764101,15.1595776532827,3.50984316066593,0.929528258451563,14.1900849621074,91.1355494631438
"s5614",361,562.365853658537,49.3285000344542,546.996609857811,12.4497167368736,1.10146012467332,0.320023252452244,1.47063852345887,41.0400576958976
"s5571",691,1568.52380952381,173.612083854555,1160.89571350488,18.577932249954,3.60275163903131,0.949292163917507,19.720817870697,85.7337246162936
"s5506",710,883.035714285714,35.0675768996865,886.204768476387,15.2101590697029,3.74245613224703,0.9500377756131,20.0151216698472,88.430787638791
"s5556",942,1044.90756302521,21.5102116018715,1044.12785641638,15.6663917630631,3.96978731443016,0.957162796552798,23.3441942873915,122.260281754175
"s5528",777,21483,2906.65629054588,977.877977162188,15.6492987014222,3.94038296980987,0.961318255739286,25.851988298667,98.0345877841859
"s5527",499,671.117647058824,40.488171768798,650.472771058262,13.3275912599147,2.16988336637576,0.640021561521723,2.77794415750916,59.1936918700804
"s5502",806,938.798742138365,24.2306298120995,1020.98030827184,16.6430023164683,3.54648511758666,0.925474809679848,13.4182817340568,102.228347286391
"s5501",780,979.030927835052,37.5717439782728,993.810677872828,16.1835738659591,3.81198085118514,0.953146837255204,21.3432763428776,98.4696499741674
"s5585",615,615,0,615,12.3720114236395,3.68442807785084,0.94602416389597,18.5268088867146,75.0634286647333
"s5505",654,802.511111111111,30.5301040456356,820.040727630285,14.784815808939,3.44305043129285,0.922859969212295,12.9634379165867,80.5126731215111
"s5534",556,701.086956521739,32.2940282835879,706.932670431246,13.6426483014419,2.47682058229194,0.738569037223668,3.82510162293039,66.9305243659125
"s5545",791,1606.13793103448,143.982040640097,1292.04183161505,19.7818025163212,3.58703184877792,0.945311839224017,18.2854933464714,100.056079931505
"s5504",807,965.893805309734,30.2435965896777,983.326352204125,16.1354956783324,2.76366175416392,0.751041650537168,4.01673614143756,102.375749111955
"s5565",784,961.3,33.1474725049548,985.825823531336,16.4097495589367,3.6980286299468,0.949738401339207,19.8959051571126,99.041515884585
"s5606",631,778.439024390244,31.1494861824475,797.252116138398,14.604656288742,3.76291895263625,0.959492745990575,24.6869363143533,77.2975068227133
"s5591",652,14182,2113.15058167952,811.369755267465,14.3856569572272,3.72727647194907,0.955104676791273,22.2740349891414,80.2338502868117
"s5561",807,1151.4,54.5683215176482,1222.71676192863,19.3624678797838,3.4214187120624,0.934692296969197,15.3121294057508,102.373721644885
"s5550",924,1085.36029411765,29.1499576023338,1092.38638621674,16.5714455657791,3.82190551143796,0.952995670526394,21.274636000531,119.569843949585
"s5570",876,15754,2269.02945877623,992.274110083978,15.3615092101636,3.83879068111273,0.939048227270349,16.4064137139284,112.476546075711
"s5617",602,670.007194244604,15.3648055050904,737.26456778192,14.0352040370629,3.48618960339737,0.946828679893242,18.8071313255376,73.2588297032141
"s5495",724,854.41,26.8571074985726,883.55146635552,15.077461130952,3.85527273921736,0.955897797873694,22.6746047087639,90.4275502475382
"s5567",937,1039.05128205128,19.0924370046458,1098.57896313926,16.3559013966741,3.75071994880619,0.945445134780716,18.3301708469169,121.502004587476
"s5577",722,895.673469387755,33.6751501194692,917.280461090181,15.6082774487733,3.8006709533051,0.953861487605437,21.673867407087,90.1411332391044
"s5508",760,16336,2348.29803211476,907.989362628864,14.9491983118721,3.77867547900876,0.945273907056354,18.2728191656171,95.586043880122
"s5523",735,844.761061946903,22.8555191973984,895.613012956112,15.2783130654851,3.91407805262447,0.960514675549996,25.3258650885901,91.9988662121599
"s5573",724,800.037735849057,16.1672093180687,867.52287512208,15.0018139832863,2.70939815076157,0.771038097693395,4.3675388347398,90.4206073143439
"s5615",616,752.774193548387,28.3968664723036,789.640420755569,14.7078655090249,2.44869551279604,0.686564532825515,3.19044940578889,75.2062790266744
"s5578",726,878.030303030303,30.291025072316,892.46024717215,14.8366397837296,3.88324492501262,0.959991288021807,24.9945561992862,90.7125278867772
"s5524",742,742,0,742,13.5322814598808,3.64475044292067,0.928274499129711,13.942042758383,92.9958308157073
